Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,541,-14115,-19815,-20619,-31326,-36963,-41685,-43306,-43366,-43366.1,-131001.70370370311,-306275.1111111119,Unnamed: 16,194247,87635.70370370302,262909.11111111066,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27
Departamento,,Descrição,Seção,,,,,,,,,,,Estoque mínimo,Estoque Máximo,Curva,,Estoque min,Estoque max,,,,,,,,Carteira
INTERFONIA ,1203046,ACIONADOR AF12-IRS AGL EX,ACIONADORES,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
INTERFONIA ,1203045,ACIONADOR AF12 AGL EX,ACIONADORES,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
INTERFONIA ,1203044,ACIONADOR AF12 CR SULTEC,ACIONADORES,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
INTERFONIA ,1203043,BOTOEIRA INOX SEG,ACIONADORES,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
INTERFONIA ,1203042,BOTOEIRA INOX DE EMBUTIR SEG,ACIONADORES,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
INTERFONIA ,1203040,BOTOEIRA SIMPLES BT-S SP- LOOK,ACIONADORES,0,0,0,0,0,0,0,0,0,0,0,0,C,47,0,0,0,0,0,0,0,0,,
INTERFONIA ,1203024,BOTOEIRA SIMPLES BT-S - ACTON,ACIONADORES,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
INTERFONIA ,1203018,ACIONADOR AF12 CR AGL + 3 CONTROLES KEY BRANCO,ACIONADORES,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
INTERFONIA ,1203009,BOTOEIRA,ACIONADORES,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
INTERFONIA ,1203008,ACIONADOR AF12-IRS PRETO AGL EX,ACIONADORES,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
INTERFONIA ,1203007,ACIONADOR AF12-IRE PRETO AGL EX,ACIONADORES,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
INTERFONIA ,1202046,"CONTROLE DE ACESSO CA2000S MIFARE 13,56MHZ EX",CONTROLE DE ACESSO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
INTERFONIA ,1202045,"CONTROLE DE ACESSO CA2000S WIFI MIFARE 13,56MHZ EX",CONTROLE DE ACESSO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
INTERFONIA ,1202042,ITEM DESCONTINUADO - CONTROLE DE ACESSO CA2000S WIFI EX,CONTROLE DE ACESSO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
INTERFONIA ,1202039,CONTROLE DE ACESSO CA500 CARD/PC PRETO EX,CONTROLE DE ACESSO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
INTERFONIA ,1202036,CONTROLE DE ACESSO CA500 CARD/PC PRETO SEG,CONTROLE DE ACESSO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
INTERFONIA ,1202035,ITEM DESCONTINUADO - CONTROLE DE ACESSO CA25/S PRETO SEG,CONTROLE DE ACESSO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
INTERFONIA ,1202033,CONTROLE DE ACESSO CA1200S CARD/DUO BRANCO SEG,CONTROLE DE ACESSO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
INTERFONIA ,1202032,ITEM DESCONTINUADO - CONTROLE DE ACESSO CA25/S PRETO EX,CONTROLE DE ACESSO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
INTERFONIA ,1202031,ITEM DESCONTINUADO - CONTROLE DE ACESSO CA2000S EX,CONTROLE DE ACESSO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
INTERFONIA ,1202026,ITEM DESCONTINUADO - CONTROLE DE ACESSO CA25/S EX,CONTROLE DE ACESSO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
INTERFONIA ,1202025,CONTROLE DE ACESSO CA500 CARD/PC EX,CONTROLE DE ACESSO,0,0,0,0,0,0,0,0,0,0,0,0,C,9,0,0,0,0,0,0,0,0,,
INTERFONIA ,1202024,CONTROLE DE ACESSO CA1200 EMBUTIR CARD/DUO PRETO EX,CONTROLE DE ACESSO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
INTERFONIA ,1202023,CONTROLE DE ACESSO CA1200 EMBUTIR CARD/DUO BRANCO EX,CONTROLE DE ACESSO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
INTERFONIA ,1202022,CONTROLE DE ACESSO CA1200S CARD/DUO PRETO EX,CONTROLE DE ACESSO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
INTERFONIA ,1202021,CONTROLE DE ACESSO CA1200S CARD/DUO BRANCO EX,CONTROLE DE ACESSO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
INTERFONIA ,1202013,CONTROLE DE ACESSO SEG CA500 CARD/PC,CONTROLE DE ACESSO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
INTERFONIA ,1202012,CONTROLE DE ACESSO CA1000 BIO CARD DUO SOBREPOR PRETO EX,CONTROLE DE ACESSO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
INTERFONIA ,1202011,CONTROLE DE ACESSO CA1000 BIO CARD DUO SOBREPOR BRANCO EX,CONTROLE DE ACESSO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
INTERFONIA ,1202010,ITEM DESCONTINUADO - CONTROLE DE ACESSO CA25S KRIPT,CONTROLE DE ACESSO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
INTERFONIA ,1202008,CONTROLE DE ACESSO CA500 CARD/PC - KRIPT,CONTROLE DE ACESSO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
INTERFONIA ,1202003,CONTROLE DE ACESSO CA500/PC,CONTROLE DE ACESSO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
INTERFONIA ,1202002,CONTROLE DE ACESSO CA500/S,CONTROLE DE ACESSO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201185,FECHADURA PV200R1E 2 CILINDROS EX,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201184,FECHADURA PV200F1E 2 CILINDROS EX,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201183,FECHADURA AGL PV200R2I C/ 2 CIL - PRETA EX,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201182,FECHADURA AGL PV200R2I C/ 2 CIL - BRANCA EX,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201181,FECHADURA AGL PV200R2I C/ 2 CIL EX,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201180,FECHADURA AGL PV200R2I - PRETA EX,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201179,FECHADURA AGL PV200R2I - BRANCA EX,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,1,0,0,0,0,0,0,0,0,,
FECHADURAS,1201178,FECHADURA AGL PV200R1I C/ 2 CIL EX,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201177,FECHADURA AGL PV200R1I - PRETA EX,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201176,FECHADURA AGL PV200R1I - BRANCA EX,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201175,FECHADURA AGL PV200R1E - PRETA EX,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201174,FECHADURA AGL PV200R1E - CZ EX,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201173,FECHADURA AGL PV200R1E - BRANCA EX,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201172,FECHADURA AGL PV200F2I C/ 2 CIL. - CZ EX,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201171,FECHADURA AGL PV200F2I - PRETA EX,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201170,FECHADURA AGL PV200F2I - BRANCA EX,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201169,FECHADURA AGL PV200F1I C/ 2 CIL. - CZ EX,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201168,FECHADURA AGL PV200F1I - PRETA EX,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201167,FECHADURA AGL PV200F1E - PRETA EX,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201166,FECHADURA AGL PV200F1E - CZ EX,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201165,FECHADURA AGL PVR2E 2 CILINDROS EX,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201164,FECHADURA AGL PVR2E - PRETA EX,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201163,FECHADURA AGL PVR2E - CZ EX,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201162,FECHADURA AGL PVR2E - BRANCA EX,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201161,FECHADURA AGL PVF2E 2 CILINDROS EX,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201160,FECHADURA AGL PVF2E - PRETA EX,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201159,FECHADURA AGL PVF2E - BRANCA EX,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201158,FECHADURA PADO PV200F1I - CZ,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201157,FECHADURA PADO PV200F2I - CZ,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201156,FECHADURA PADO PV200F1E - CZ,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201155,FECHADURA PADO PVF2E - CZ,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201154,FECHADURA PADO PV200R1I - CZ,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201153,FECHADURA PADO PV200R2I - CZ,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201152,FECHADURA PADO PV200R1E - CZ,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201151,FECHADURA PADO PVR2E - CZ,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201150,FECHADURA UNISYSTEM PV200R2I - CZ,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201149,FECHADURA UNISYSTEM PV200R1I - CZ,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201148,FECHO ELÉTRICO UNISYSTEM 12V,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201146,FECHADURA SEG PV200R1E 2 CILINDROS,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201145,FECHADURA SEG PV200F1E 2 CILINDROS,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201144,FECHADURA SEG PV200R2I C/ 2 CIL - PRETA,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201143,FECHADURA SEG PV200R2I C/ 2 CIL - BRANCA,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201142,FECHADURA SEG PV200R2I - PRETA,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201141,FECHADURA SEG PV200R2I - BRANCA,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201140,FECHADURA SEG PV200R1I C/ 2 CIL,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201139,FECHADURA SEG PV200R1I - PRETA,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201138,FECHADURA SEG PV200R1I - BRANCA,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201137,FECHADURA AGL PV200R1E - PRETA,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201136,FECHADURA SEG PV200R1E - BRANCA,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201135,FECHADURA SEG PV200F2I C/ 2 CIL. - CZ,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201134,FECHADURA SEG PV200F2I - PRETA,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201133,FECHADURA SEG PV200F2I - BRANCA,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201132,FECHADURA SEG PV200F1I C/ 2 CIL. - CZ,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201131,FECHADURA SEG PV200F1I - PRETA,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201130,FECHADURA SEG PV200F1E - PRETA,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201129,FECHADURA SEG PVR2E 2 CILINDROS,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201128,FECHADURA SEG PVR2E - PRETA,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201127,FECHADURA SEG PVR2E - BRANCA,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201126,FECHADURA SEG PVF2E 2 CILINDROS,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201125,FECHADURA SEG PVF2E - PRETA,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201124,FECHADURA SEG PVF2E - BRANCA,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201123,FECHADURA AGL PVF2E - CZ EX,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201119,FECHADURA AGL PVR2E BRANCA,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201110,FECHO ELÉTRICO ACTON 12V,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201109,FECHADURA KRIPT PV200F1E - CZ,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201108,FECHADURA SEG PVF2I C/ 2 CIL - CZ,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201107,FECHADURA AGL PORTA DE MADEIRA 12V EX,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201106,FECHADURA KRIPT PVR1E - CZ,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201105,FECHADURA KRIPT PV200R2I C/ 2 CIL,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201102,FECHADURA AGL PV500 BIO/CARD,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201101,FECHADURA AGL PVF2I CROMADA,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201100,FECHADURA AGL PVR2I CROMADA,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201099,FECHADURA AGL PV200F2I C/ 2 CIL. - PRETA,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201095,FECHADURA PV200R2I C/ 2 CIL - SEG,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201092,FECHADURA AGL PV200F1E - BRANCA,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,5,0,0,0,0,0,0,0,0,,
FECHADURAS,1201091,FECHADURA AGL PVR2E BRANCA,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201090,FECHADURA SEG PV200R1I C/ 2 CIL - CROMADA,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201089,FECHADURA SEG PV200F1I - CROMADA,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201088,FECHADURA SEG PV200F2I - CROMADA,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201087,FECHADURA SEG PVF2E - CROMADA,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201086,FECHADURA SEG PV200F1E - CZ,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201070,FECHADURA AGL PV200F2E - CROMADA,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201069,FECHADURA AGL PV200R2E - CROMADA,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201068,FECHADURA AGL PVR1E - CROMADA,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201067,FECHADURA PV200F1E 2 CILINDROS - CROMADA,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201066,FECHADURA PV200R1E 2 CILINDROS - CROMADA,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201065,FECHADURA AGL PVF2E 2 CILINDROS - CROMADA,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201064,FECHADURA AGL PVR2E 2 CILINDROS - CROMADA,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201063,FECHADURA AGL PV200F2I C/ 2 CIL. - CROMADA,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201062,FECHADURA AGL PV200R2I C/ 2 CIL - CROMADA,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201061,FECHADURA AGL PV200F1I C/ 2 CIL. - CROMADA,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201060,FECHADURA AGL PV200R1I C/ 2 CIL - CROMADA,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201059,FECHADURA AGL PV200R1I - CROMADA,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201058,FECHADURA AGL PVR2E - CROMADA,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201057,FECHADURA AGL PVF2E - CROMADA,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,4,0,0,0,0,0,0,0,0,,
FECHADURAS,1201055,FECHADURA AGL PV200R1E - CROMADA,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201054,FECHADURA AGL PV200F2I - CROMADA,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201053,FECHADURA AGL PV200F1I - CROMADA,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201052,FECHADURA AGL PV200R2I - CROMADA,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201051,FECHADURA SEG PV200R2I - CR,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201050,FECHADURA SEG PV200F1I - CZ,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201049,FECHADURA AGL PVF2E - BRANCA,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,2,0,0,0,0,0,0,0,0,,
FECHADURAS,1201047,FECHADURA AGL PV200F2E,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
FECHADURAS,1201046,FECHADURA AGL PV200R2E,FECHADURA PORTA DE VIDRO,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,,
